2020.01.03 00:20:00,1.31479,1.31496,1.31475,1.31479,200.72
2020.01.03 00:25:00,1.31483,1.31497,1.31475,1.31485,219.05
2020.01.03 00:30:00,1.31485,1.3151,1.31484,1.31501,333.73
2020.01.03 00:35:00,1.31501,1.31504,1.31483,1.315,529.21
2020.01.03 00:40:00,1.315,1.31511,1.31495,1.315,340.83
2020.01.03 00:45:00,1.31501,1.31527,1.315,1.31526,243.92
2020.01.03 00:50:00,1.3153,1.3155,1.31516,1.31543,382.8
2020.01.03 00:55:00,1.31543,1.31566,1.31538,1.3155,789.74
2020.01.03 01:00:00,1.3155,1.31573,1.31545,1.31566,309.95
2020.01.03 01:05:00,1.31568,1.31576,1.31564,1.31566,258.71
2020.01.03 01:10:00,1.31563,1.31571,1.31545,1.31545,197.36
2020.01.03 01:15:00,1.31547,1.31589,1.31545,1.31589,260.86
2020.01.03 01:20:00,1.31588,1.316,1.31534,1.31541,247.59
2020.01.03 01:25:00,1.31537,1.31538,1.31493,1.31509,267.94
2020.01.03 01:30:00,1.31512,1.31515,1.31486,1.31511,452.12
2020.01.03 01:35:00,1.31513,1.31514,1.31482,1.31485,273.68
2020.01.03 01:40:00,1.31485,1.31491,1.31447,1.31452,725.64
2020.01.03 01:45:00,1.31451,1.31506,1.31451,1.31495,391.06
2020.01.03 01:50:00,1.31499,1.31509,1.31392,1.31422,565.45
2020.01.03 01:55:00,1.31421,1.31434,1.31342,1.31372,763.28
2020.01.03 02:00:00,1.31374,1.31394,1.31365,1.31382,519.98
2020.01.03 02:05:00,1.31383,1.31386,1.3136,1.31381,425.34
2020.01.03 02:10:00,1.31382,1.31394,1.31363,1.31363,338.54
2020.01.03 02:15:00,1.31366,1.31386,1.3136,1.31367,631.44
2020.01.03 02:20:00,1.31367,1.31385,1.31363,1.31383,679.24
2020.01.03 02:25:00,1.31383,1.31419,1.31381,1.31396,791.39
2020.01.03 02:30:00,1.31396,1.31429,1.3139,1.31424,468.35
2020.01.03 02:35:00,1.31425,1.31432,1.31388,1.31392,536.19
2020.01.03 02:40:00,1.31393,1.31423,1.3139,1.31407,734.15
2020.01.03 02:45:00,1.31407,1.31432,1.31262,1.31316,924.22
2020.01.03 02:50:00,1.31315,1.31315,1.31247,1.31288,761.14
2020.01.03 02:55:00,1.31287,1.31298,1.31228,1.31273,642.27
2020.01.03 03:00:00,1.31273,1.3133,1.31264,1.313,648
2020.01.03 03:05:00,1.313,1.31329,1.31291,1.31318,797.75
2020.01.03 03:10:00,1.31317,1.3134,1.31299,1.31329,359.06
2020.01.03 03:15:00,1.31329,1.3133,1.31265,1.31316,855.35
2020.01.03 03:20:00,1.31315,1.31319,1.31269,1.31289,536.96
2020.01.03 03:25:00,1.31288,1.31299,1.31278,1.31295,529.47
2020.01.03 03:30:00,1.31295,1.31311,1.31289,1.31299,535.7
2020.01.03 03:35:00,1.31299,1.31304,1.31296,1.313,273.69
2020.01.03 03:40:00,1.313,1.31322,1.31297,1.31322,425.55
2020.01.03 03:45:00,1.31323,1.31373,1.31323,1.31353,715.09
2020.01.03 03:50:00,1.31354,1.31355,1.31305,1.31334,317.08
2020.01.03 03:55:00,1.31332,1.31379,1.31329,1.31359,443.9
2020.01.03 04:00:00,1.31358,1.31361,1.31325,1.31333,674.47
2020.01.03 04:05:00,1.31333,1.31356,1.31327,1.31354,387.5
2020.01.03 04:10:00,1.31354,1.31369,1.31342,1.31353,327.2
2020.01.03 04:15:00,1.31353,1.31367,1.31344,1.31367,289.16
2020.01.03 04:20:00,1.31367,1.31368,1.31349,1.31358,238.94
2020.01.03 04:25:00,1.31358,1.31365,1.31357,1.31364,207.34
2020.01.03 04:30:00,1.31367,1.31372,1.31356,1.31357,215.9
2020.01.03 04:35:00,1.31357,1.31359,1.31345,1.31345,180.22
2020.01.03 04:40:00,1.31346,1.31361,1.31338,1.31347,321.66
2020.01.03 04:45:00,1.31346,1.31352,1.31318,1.31331,469.38
2020.01.03 04:50:00,1.3133,1.31349,1.31314,1.31318,654.13
2020.01.03 04:55:00,1.31317,1.31321,1.31241,1.31257,612.27
2020.01.03 05:00:00,1.31256,1.31289,1.31241,1.31269,348.19
2020.01.03 05:05:00,1.31269,1.31278,1.31235,1.31252,418.34
2020.01.03 05:10:00,1.31251,1.31263,1.31175,1.31195,839.23
2020.01.03 05:15:00,1.31194,1.31208,1.31186,1.31189,384.24
2020.01.03 05:20:00,1.31188,1.31204,1.31168,1.31169,310.52
2020.01.03 05:25:00,1.31169,1.31185,1.31155,1.31173,491.1
